Date,KOSPI,FX,US_10Y,KR_1M,US_1M,KR_10Y,SPX,Returns_SPX,VIX,Yield_Spread,Swap_Point_Proxy,FX_MA_Divergence,VIX_Change,,,,,
2013-12-10,262.68,986.6,2.803,2.56,0.023,3.68,1802.62,-0.003174147,6.979102709,0.877,0.211416667,-0.008104767,-0.129978182,,,,,
2013-12-11,260.55,981.4,2.855,2.56,0.025,3.7,1782.22,-0.011316861,8.099620868,0.845,0.21125,-0.011738003,0.160553327,,,,,
2013-12-12,259.05,975.5,2.879,2.56,0.015,3.72,1775.5,-0.003770578,8.168107841,0.841,0.212083333,-0.015890518,0.008455578,,,,,
2013-12-13,258.04,968.3,2.866,2.56,0.01,3.69,1775.32,-0.00010138,7.675137441,0.824,0.2125,-0.020986162,-0.060353072,,,,,
2013-12-16,257.9,968.9,2.879,2.56,0.01,3.65,1786.54,0.006319987,7.80626006,0.771,0.2125,-0.01819068,0.017084074,,,,,
2013-12-17,258.72,970.5,2.837,2.56,0.01,3.61,1781,-0.003100966,7.713502227,0.773,0.2125,-0.014597262,-0.011882493,,,,,
2013-12-18,259.98,958.9,2.896,2.56,0.013,3.61,1810.65,0.016647951,9.535870348,0.714,0.21225,-0.023727226,0.236256899,,,,,
2013-12-19,260.2,962,2.929,2.56,0.01,3.63,1809.6,-0.000579902,9.501850764,0.701,0.2125,-0.018452481,-0.003567538,,,,,
2013-12-20,261.27,972.3,2.89,2.57,0.01,3.63,1818.32,0.004818744,9.484015019,0.74,0.213333333,-0.00663571,-0.001877081,,,,,
2013-12-23,263.24,969.9,2.931,2.57,0.01,3.59,1827.99,0.005318096,9.274139325,0.659,0.213333333,-0.007845985,-0.022129414,,,,,
2013-12-24,263.58,963,2.981,2.57,0.01,3.57,1833.32,0.002915771,9.19005567,0.589,0.213333333,-0.013582447,-0.009066465,,,,,
2013-12-26,263.15,968,2.992,2.57,0.005,3.58,1842.02,0.004745489,9.258426998,0.588,0.21375,-0.007983275,0.007439708,,,,,
2013-12-27,263.32,971.5,3.002,2.57,0.005,3.56,1841.4,-0.000336587,9.265266504,0.558,0.21375,-0.003870703,0.000738733,,,,,
2013-12-30,264.24,972.3,2.972,2.56,0.008,3.56,1841.07,-0.000179211,9.257236493,0.588,0.212666667,-0.002431592,-0.000866679,,,,,
2014-01-02,257.64,967.4,2.991,2.56,0.008,3.66,1831.98,-0.004937346,9.460843325,0.669,0.212666667,-0.00713296,0.021994343,,,,,
2014-01-03,254.48,975,2.998,2.56,0.013,3.67,1831.37,-0.000332973,9.453920788,0.672,0.21225,0.001299121,-0.000731704,,,,,
2014-01-06,255.41,968,2.958,2.55,0.008,3.66,1826.77,-0.002511781,9.445299954,0.702,0.211833333,-0.005154083,-0.000911879,,,,,
2014-01-07,255.98,972,2.941,2.55,0.005,3.65,1837.88,0.006081773,9.512030175,0.709,0.212083333,-0.000174867,0.007064913,,,,,
2014-01-08,255.76,974.2,2.991,2.55,0.005,3.64,1837.49,-0.000212201,9.486255593,0.649,0.212083333,0.003001179,-0.002709683,,,,,
2014-01-09,253.63,972.4,2.969,2.55,0.008,3.67,1838.13,0.000348301,9.292213101,0.701,0.211833333,0.0015398,-0.02045512,,,,,
2014-01-10,252.48,967.5,2.86,2.55,0.01,3.65,1842.37,0.002306692,8.618971302,0.79,0.211666667,-0.002525903,-0.072452256,,,,,
2014-01-13,254.08,968.05,2.829,2.55,0.005,3.61,1819.2,-0.012576193,9.746871493,0.781,0.212083333,-0.001271559,0.130862507,,,,,
2014-01-14,253.97,974.5,2.873,2.55,0.005,3.63,1838.88,0.010817942,10.28567978,0.757,0.212083333,0.005434713,0.055280126,,,,,
2014-01-15,254.73,965,2.893,2.55,0.005,3.66,1848.38,0.005166188,9.406675539,0.767,0.212083333,-0.004197334,-0.085459032,,,,,
2014-01-16,255.36,966.3,2.841,2.55,0.003,3.65,1845.89,-0.001347126,9.273135267,0.809,0.21225,-0.002722054,-0.01419633,,,,,
2014-01-17,253.46,968.5,2.821,2.55,0.005,3.65,1838.7,-0.00389514,9.452896507,0.829,0.212083333,-0.000348356,0.019385163,,,,,
2014-01-20,254.81,970.9,2.829,2.55,0.005,3.64,1838.7,0,9.316239842,0.811,0.212083333,0.001508607,-0.014456592,,,,,
2014-01-21,256.34,968.7,2.832,2.55,0.005,3.66,1843.8,0.002773699,9.192646164,0.828,0.212083333,-0.001105929,-0.013266477,,,,,
2014-01-22,257.08,971,2.867,2.55,0.005,3.68,1844.86,0.0005749,7.484609325,0.813,0.212083333,0.001332876,-0.185804697,,,,,
2014-01-23,253.74,974.7,2.779,2.55,0.013,3.66,1828.46,-0.008889563,8.173369298,0.881,0.211416667,0.00489975,0.092023504,,,,,
2014-01-24,252.89,976.4,2.719,2.55,0.043,3.6,1790.29,-0.020875491,10.75620113,0.881,0.208916667,0.005957548,0.316005767,,,,,
2014-01-27,248.95,981.7,2.75,2.55,0.041,3.59,1781.56,-0.004876305,10.6261652,0.84,0.209083333,0.010704698,-0.012089392,,,,,
2014-01-28,249.91,981.8,2.752,2.56,0.033,3.6,1792.5,0.006140686,10.82826632,0.848,0.210583333,0.01027199,0.019019196,,,,,
2014-01-29,252.89,979.8,2.679,2.55,0.046,3.62,1774.2,-0.010209205,11.05644673,0.941,0.208666667,0.007825096,0.021072664,,,,,
2014-02-03,250.01,980.4,2.577,2.55,0.038,3.6,1741.89,-0.018211025,12.37242782,1.023,0.209333333,0.007768472,0.119023871,,,,,
2014-02-04,245.3,976.7,2.631,2.55,0.043,3.56,1755.2,0.007641125,12.82282282,0.929,0.208916667,0.003877473,0.036403122,,,,,
2014-02-05,246.04,974.5,2.669,2.55,0.122,3.55,1751.64,-0.002028259,12.78433798,0.881,0.202333333,0.001281785,-0.003001277,,,,,
2014-02-06,248.56,974.7,2.702,2.55,0.061,3.55,1773.43,0.012439771,13.68402957,0.848,0.207416667,0.001348384,0.070374515,,,,,
2014-02-07,250.51,970.8,2.684,2.55,0.099,3.56,1797.02,0.013301906,14.55236056,0.876,0.20425,-0.002484028,0.063455796,,,,,
2014-02-10,250.47,966.7,2.669,2.55,0.071,3.56,1799.84,0.001569265,14.37889792,0.891,0.206583333,-0.006405891,-0.011919897,,,,,
2014-02-11,251.87,968.1,2.726,2.55,0.051,3.53,1819.75,0.011062094,14.93998453,0.804,0.20825,-0.004997623,0.039021531,,,,,
2014-02-12,252.31,973.2,2.763,2.55,0.046,3.53,1819.26,-0.000269268,14.93774229,0.767,0.208666667,-2.06E-05,-0.000150083,,,,,
2014-02-13,250.97,975.1,2.734,2.55,0.01,3.51,1829.83,0.005810055,15.06121252,0.776,0.211666667,0.001900848,0.008265656,,,,,
2014-02-14,252.74,979.2,2.745,2.55,0.018,3.48,1838.63,0.00480919,14.49492266,0.735,0.211,0.005380098,-0.037599221,,,,,
2014-02-17,253.64,975.4,2.748,2.55,0.013,3.49,1838.63,0,14.02779052,0.742,0.211416667,0.001010863,-0.032227295,,,,,
2014-02-18,253.66,976.5,2.709,2.55,0.02,3.51,1840.76,0.001158471,13.91688404,0.801,0.210833333,0.001728533,-0.007906197,,,,,
2014-02-19,252.92,974.9,2.739,2.55,0.013,3.5,1828.75,-0.006524479,14.07964542,0.761,0.211416667,-0.000117947,0.011695246,,,,,
2014-02-20,250.95,975.7,2.752,2.55,0.02,3.5,1839.78,0.006031442,14.18322545,0.748,0.210833333,0.000343461,0.007356721,,,,,
2014-02-21,255.22,971.3,2.732,2.55,0.02,3.52,1836.25,-0.001918708,14.19913685,0.788,0.210833333,-0.004182985,0.001121847,,,,,
2014-02-24,254.01,970.4,2.741,2.55,0.025,3.51,1847.61,0.006186521,14.32619089,0.769,0.210416667,-0.004886353,0.008948011,,,,,
2014-02-25,256.24,962.8,2.703,2.55,0.03,3.5,1845.12,-0.001347687,14.33384743,0.797,0.21,-0.011990949,0.000534444,,,,,
2014-02-26,257.31,957.3,2.666,2.55,0.041,3.5,1845.16,2.17E-05,13.9801969,0.834,0.209083333,-0.016403549,-0.024672408,,,,,
2014-02-27,258.28,953.4,2.639,2.55,0.043,3.5,1854.29,0.00494808,11.81778008,0.861,0.208916667,-0.018979364,-0.154677136,,,,,
2014-02-28,258.41,952.9,2.649,2.55,0.043,3.5,1859.45,0.002782736,11.59439467,0.851,0.208916667,-0.018134982,-0.018902485,,,,,
2014-03-03,256.29,953.3,2.603,2.55,0.046,3.52,1845.73,-0.007378526,11.9097072,0.917,0.208666667,-0.016349463,0.027195256,,,,,
2014-03-04,254.78,954.7,2.701,2.55,0.056,3.56,1873.91,0.015267672,12.06077997,0.859,0.207833333,-0.013785516,0.012684843,,,,,
2014-03-05,257.3,960,2.708,2.55,0.056,3.57,1873.81,-5.34E-05,9.638624622,0.862,0.207833333,-0.007567299,-0.20082908,,,,,
2014-03-06,257.63,961.5,2.739,2.55,0.056,3.57,1877.03,0.001718424,9.529388621,0.831,0.207833333,-0.005337968,-0.011333152,,,,,
2014-03-07,257.35,958.4,2.79,2.55,0.053,3.58,1878.04,0.000538084,9.403308431,0.79,0.208083333,-0.007908575,-0.013230669,,,,,
2014-03-10,254.48,955.3,2.779,2.55,0.051,3.58,1877.17,-0.000463249,8.879465069,0.801,0.20825,-0.01053373,-0.05570841,,,,,
2014-03-11,255.49,953.4,2.77,2.55,0.046,3.58,1867.63,-0.005082118,8.387467245,0.81,0.208666667,-0.01174934,-0.055408498,,,,,
2014-03-12,251.11,945.4,2.732,2.55,0.056,3.58,1868.2,0.0003052,8.401935285,0.848,0.207833333,-0.018627802,0.001724959,,,,,
2014-03-13,251.09,948.1,2.645,2.55,0.056,3.58,1846.34,-0.011701103,8.879711984,0.935,0.207833333,-0.014443942,0.056865077,,,,,
2014-03-14,249.02,948.2,2.656,2.55,0.053,3.58,1841.13,-0.002821799,8.953979936,0.924,0.208083333,-0.012749299,0.008363779,,,,,
2014-03-17,250.15,939.5,2.694,2.55,0.051,3.51,1858.83,0.009613661,9.3072508,0.816,0.20825,-0.019976008,0.03945406,,,,,
2014-03-18,251.87,945,2.674,2.55,0.051,3.54,1872.25,0.007219595,9.468338849,0.866,0.20825,-0.012616566,0.017307801,,,,,
2014-03-19,251.32,946.2,2.773,2.55,0.063,3.52,1860.77,-0.00613166,9.756718246,0.747,0.20725,-0.009878197,0.030457232,,,,,
2014-03-20,248.68,944.6,2.773,2.55,0.061,3.54,1872.01,0.00604051,9.930875162,0.767,0.207416667,-0.009941462,0.017849948,,,,,
2014-03-21,250.68,942.7,2.746,2.55,0.048,3.56,1866.52,-0.002932677,9.685028466,0.814,0.2085,-0.010449743,-0.024755794,,,,,
2014-03-24,252.31,939.7,2.73,2.55,0.046,3.56,1857.44,-0.004864668,9.700726363,0.83,0.208666667,-0.012006897,0.001620842,,,,,
2014-03-25,251.56,933.9,2.75,2.55,0.046,3.55,1865.62,0.004403911,9.751181742,0.8,0.208666667,-0.016610946,0.005201196,,,,,
2014-03-26,255.08,939.3,2.694,2.55,0.046,3.55,1852.56,-0.007000354,9.88763378,0.856,0.208666667,-0.009986562,0.013993385,,,,,
2014-03-27,257.26,927.7,2.683,2.55,0.018,3.53,1849.04,-0.001900073,9.899368363,0.847,0.211,-0.020886764,0.001186794,,,,,
2014-03-28,257.44,931.6,2.723,2.55,0.03,3.52,1857.62,0.004640246,10.01685784,0.797,0.21,-0.01566421,0.011868381,,,,,
2014-03-31,258.11,928.7,2.719,2.55,0.03,3.52,1872.33,0.007918735,10.22958384,0.801,0.21,-0.017451425,0.0212368,,,,,
2014-04-01,258.95,935.5,2.755,2.54,0.023,3.53,1885.52,0.007044698,10.44513874,0.775,0.20975,-0.009250875,0.021071717,,,,,
2014-04-02,259.7,932.6,2.806,2.55,0.023,3.56,1890.9,0.002853324,10.06819321,0.754,0.210583333,-0.01088703,-0.03608813,,,,,
2014-04-03,259.34,943.3,2.797,2.55,0.02,3.57,1888.77,-0.001126448,8.745540072,0.773,0.210833333,0.001427881,-0.131369463,,,,,
2014-04-04,259.47,944.6,2.726,2.55,0.03,3.56,1865.09,-0.01253726,9.778308078,0.834,0.21,0.003543104,0.118090821,,,,,
2014-04-07,259.89,936.8,2.708,2.55,0.03,3.53,1845.04,-0.010750151,10.37789562,0.822,0.21,-0.003764596,0.061318128,,,,,
2014-04-08,260.47,946.9,2.686,2.55,0.025,3.5,1851.96,0.003750596,10.4825644,0.814,0.210416667,0.007324351,0.010085742,,,,,
2014-04-09,261.21,946,2.697,2.55,0.035,3.53,1872.18,0.010918162,11.18639277,0.833,0.209583333,0.006334803,0.067142766,,,,,
2014-04-10,262.41,952,2.643,2.55,0.033,3.53,1833.08,-0.020884744,13.13947288,0.887,0.20975,0.012507445,0.174594273,,,,,
2014-04-11,260.53,943.5,2.628,2.55,0.03,3.53,1815.69,-0.009486765,13.45343073,0.902,0.21,0.003718065,0.02389425,,,,,
2014-04-14,260.51,949.5,2.65,2.55,0.03,3.53,1830.61,0.008217262,13.28646221,0.88,0.21,0.009564011,-0.01241085,,,,,
2014-04-15,259.74,948.8,2.63,2.55,0.03,3.54,1842.98,0.00675731,13.46737438,0.91,0.21,0.00861597,0.013616278,,,,,
2014-04-16,259.83,945.4,2.635,2.55,0.025,3.55,1862.31,0.010488448,13.54471776,0.915,0.210416667,0.005044357,0.005743019,,,,,
2014-04-17,259.66,947.4,2.721,2.55,0.023,3.53,1864.85,0.001363898,13.31951137,0.809,0.210583333,0.007020658,-0.01662688,,,,,
2014-04-18,261.52,945.6,2.721,2.55,0.023,3.54,1864.85,0,13.14944378,0.819,0.210583333,0.004952494,-0.012768306,,,,,
2014-04-21,260.9,947.3,2.715,2.55,0.02,3.56,1871.89,0.003775103,13.04927313,0.845,0.210833333,0.006352781,-0.007617862,,,,,
2014-04-22,261.55,948,2.711,2.55,0.018,3.56,1879.55,0.004092121,13.07448054,0.849,0.211,0.006342719,0.00193171,,,,,
2014-04-23,261.2,943,2.693,2.55,0.015,3.55,1875.39,-0.002213296,12.9780505,0.857,0.21125,0.000838454,-0.007375439,,,,,
2014-04-24,261.08,948.2,2.682,2.55,0.005,3.55,1878.61,0.001716976,12.91198988,0.868,0.212083333,0.0052638,-0.00509018,,,,,
2014-04-25,257.42,953.4,2.666,2.55,0.005,3.53,1863.4,-0.008096412,12.9919162,0.864,0.212083333,0.009610039,0.006190085,,,,,
2014-04-28,256.8,954.4,2.708,2.55,0.005,3.53,1869.43,0.00323602,13.00395518,0.822,0.212083333,0.009295587,0.000926652,,,,,
2014-04-29,255.8,956.8,2.697,2.55,0.01,3.53,1878.33,0.004760809,13.00859036,0.833,0.211666667,0.010695328,0.000356443,,,,,
2014-04-30,255.33,961.8,2.646,2.55,0.02,3.52,1883.95,0.00299202,12.77789662,0.874,0.210833333,0.014412505,-0.017733954,,,,,
2014-05-02,255.07,962,2.586,2.55,0.01,3.51,1881.14,-0.001491547,12.56299025,0.924,0.211666667,0.013623863,-0.016818603,,,,,
2014-05-07,252.35,959.5,2.59,2.55,0.028,3.49,1878.21,-0.001557566,12.5282341,0.9,0.210166667,0.010196723,-0.002766551,,,,,
2014-05-08,253.84,955.8,2.611,2.55,0.02,3.46,1875.63,-0.001373648,12.53052655,0.849,0.210833333,0.005295736,0.000182982,,,,,
2014-05-09,254.31,961.3,2.623,2.55,0.02,3.44,1878.48,0.001519489,11.76099458,0.817,0.210833333,0.010315454,-0.06141258,,,,,
2014-05-12,255.8,956.6,2.661,2.55,0.015,3.45,1896.65,0.009672714,11.47529088,0.789,0.21125,0.004816101,-0.024292478,,,,,
2014-05-13,258.4,955.8,2.611,2.55,0.01,3.45,1897.45,0.000421796,11.44454756,0.839,0.211666667,0.003775448,-0.002679088,,,,,
2014-05-14,262.43,955.1,2.548,2.55,0.023,3.44,1888.53,-0.004701046,11.05552848,0.892,0.210583333,0.002429719,-0.033991652,,,,,
2014-05-15,262.4,956.1,2.496,2.55,0.008,3.38,1870.85,-0.009361779,8.861111447,0.884,0.211833333,0.003131836,-0.198490469,,,,,
2014-05-16,262.97,959.6,2.523,2.55,0.01,3.38,1877.86,0.00374696,8.090483922,0.857,0.211666667,0.006233911,-0.086967366,,,,,
2014-05-19,263.42,958.8,2.545,2.55,0.013,3.38,1885.08,0.003844802,7.787354305,0.835,0.211416667,0.004689178,-0.037467427,,,,,
2014-05-20,263.04,957.7,2.514,2.55,0.01,3.38,1872.83,-0.006498398,7.971950918,0.866,0.211666667,0.002995266,0.023704663,,,,,
2014-05-21,262.4,960.5,2.534,2.55,0.03,3.38,1888.03,0.00811606,7.658176755,0.846,0.21,0.005143446,-0.039359771,,,,,
2014-05-22,263.33,948.9,2.554,2.55,0.035,3.4,1892.49,0.002362251,7.677013782,0.846,0.209583333,-0.00707884,0.002459727,,,,,
2014-05-23,263.42,944.9,2.536,2.55,0.035,3.39,1900.53,0.004248371,7.765979604,0.854,0.209583333,-0.011104018,0.011588597,,,,,
2014-05-26,262.33,943.4,2.541,2.55,0.035,3.38,1900.53,0,7.701541063,0.839,0.209583333,-0.012694526,-0.008297542,,,,,
2014-05-27,260.36,946.7,2.518,2.55,0.033,3.37,1911.91,0.005987803,7.827381431,0.852,0.20975,-0.009163174,0.016339635,,,,,
2014-05-28,263.01,949.5,2.445,2.55,0.035,3.35,1909.78,-0.001114069,7.785535542,0.905,0.209583333,-0.006029772,-0.00534609,,,,,
2014-05-29,262.57,947.9,2.47,2.55,0.046,3.33,1920.03,0.00536711,7.9316388,0.86,0.208666667,-0.007366994,0.018765987,,,,,
2014-05-30,259.94,942,2.475,2.55,0.041,3.33,1923.57,0.001843721,7.247009469,0.855,0.209083333,-0.012780407,-0.086316252,,,,,
2014-06-02,261.4,946.8,2.527,2.55,0.035,3.35,1924.97,0.000727813,7.222739656,0.823,0.209583333,-0.006969463,-0.003348942,,,,,
2014-06-03,262.22,948.8,2.599,2.55,0.043,3.37,1924.24,-0.000379227,7.139762139,0.771,0.208916667,-0.004182476,-0.011488372,,,,,
2014-06-05,260.56,949.2,2.584,2.55,0.025,3.39,1940.46,0.008429302,7.537991607,0.806,0.210416667,-0.003223876,0.055776293,,,,,
2014-06-09,259.68,953.8,2.608,2.55,0.03,3.38,1951.27,0.005570844,7.59668678,0.772,0.21,0.001711879,0.00778658,,,,,
2014-06-10,262.64,958.6,2.64,2.55,0.028,3.36,1950.79,-0.000245994,7.542467863,0.72,0.210166667,0.006895755,-0.007137179,,,,,
2014-06-11,262.62,957.9,2.64,2.55,0.03,3.35,1943.89,-0.003537029,7.683704514,0.71,0.21,0.006091797,0.018725522,,,,,
2014-06-12,262.01,951.9,2.597,2.55,0.023,3.33,1930.11,-0.007088878,8.232318813,0.733,0.210583333,-5.25E-06,0.071399713,,,,,
2014-06-13,258.75,950.1,2.608,2.55,0.02,3.31,1936.16,0.003134536,7.710047405,0.702,0.210833333,-0.001633996,-0.063441592,,,,,
2014-06-16,259.43,951.7,2.597,2.55,0.025,3.31,1937.78,0.000836708,7.707922268,0.713,0.210416667,0.000278527,-0.000275632,,,,,
2014-06-17,260.43,952.2,2.653,2.55,0.025,3.31,1941.99,0.002172589,7.44797757,0.657,0.210416667,0.001193399,-0.033724354,,,,,
2014-06-18,258.7,954.6,2.59,2.55,0.025,3.3,1956.98,0.007718886,6.727984507,0.71,0.210416667,0.003938561,-0.096669607,,,,,
2014-06-19,258.83,952.2,2.621,2.55,0.005,3.27,1959.48,0.001277479,6.705404503,0.649,0.212083333,0.001704223,-0.003356132,,,,,
2014-06-20,255.31,953.9,2.608,2.55,0.008,3.24,1962.87,0.001730051,6.671591797,0.632,0.211833333,0.003841094,-0.005042605,,,,,
2014-06-23,256.77,955.2,2.626,2.55,0.01,3.23,1962.61,-0.000132459,6.033241326,0.604,0.211666667,0.004876047,-0.095681884,,,,,
2014-06-24,259.75,956,2.577,2.55,0.01,3.22,1949.98,-0.006435308,6.306755457,0.643,0.211666667,0.005130793,0.045334525,,,,,
2014-06-25,258.16,962.3,2.561,2.55,0.005,3.21,1959.53,0.004897486,6.407072017,0.649,0.212083333,0.010750316,0.015906207,,,,,
2014-06-26,260.03,965.7,2.532,2.55,0.008,3.21,1957.22,-0.001178854,6.400283112,0.678,0.211833333,0.013310389,-0.001059596,,,,,
2014-06-27,258.78,964.8,2.536,2.55,0.015,3.19,1960.96,0.001910874,6.384763553,0.654,0.21125,0.011554027,-0.002424824,,,,,
2014-06-30,260.56,962.6,2.532,2.55,0.018,3.17,1960.23,-0.000372267,6.200309196,0.638,0.211,0.00847027,-0.028889771,,,,,
2014-07-01,259.74,963.7,2.567,2.55,0.01,3.17,1973.32,0.006677788,6.417046995,0.603,0.211666667,0.00847635,0.034955966,,,,,
2014-07-02,262.04,959.5,2.628,2.55,0.018,3.12,1974.62,0.000658788,6.272487712,0.492,0.211,0.003414433,-0.022527384,,,,,
2014-07-03,261.13,957.9,2.641,2.55,0.01,3.1,1985.44,0.005479535,6.430236437,0.459,0.211666667,0.001264778,0.025149308,,,,,
2014-07-04,260.63,961.7,2.641,2.55,0.01,3.11,1985.44,0,6.444717917,0.469,0.211666667,0.004580519,0.002252091,,,,,
2014-07-07,259.95,965.8,2.614,2.55,0.015,3.12,1977.65,-0.003923564,6.670786275,0.506,0.21125,0.008231419,0.035078084,,,,,
2014-07-08,259.93,965.2,2.559,2.55,0.015,3.14,1963.71,-0.00704877,6.729450195,0.581,0.21125,0.00725806,0.008794154,,,,,
2014-07-09,258.87,961,2.556,2.55,0.023,3.15,1972.83,0.00464427,6.65337077,0.594,0.210583333,0.002712855,-0.011305444,,,,,
2014-07-10,259.17,958.6,2.538,2.54,0.023,3.11,1964.68,-0.004131121,6.833692831,0.572,0.20975,-0.000140811,0.027102362,,,,,
2014-07-11,256.72,956.6,2.516,2.55,0.023,3.07,1967.57,0.001470977,6.702434477,0.554,0.210583333,-0.002565012,-0.019207529,,,,,
2014-07-14,257.27,956.3,2.547,2.55,0.02,3.07,1977.1,0.004843538,6.271360699,0.523,0.210833333,-0.003116889,-0.064316,,,,,
2014-07-15,260.4,955.7,2.552,2.54,0.02,3.06,1973.28,-0.001932123,6.308581085,0.508,0.21,-0.003924062,0.005934978,,,,,
2014-07-16,260.82,959.2,2.53,2.54,0.025,3.04,1981.57,0.004201127,6.408353151,0.51,0.209583333,-0.000515789,0.015815294,,,,,
2014-07-17,261.93,961.9,2.442,2.53,0.023,3,1958.12,-0.011834051,7.725169992,0.558,0.208916667,0.001791331,0.205484437,,,,,
2014-07-18,261.66,964,2.482,2.53,0.023,2.97,1978.22,0.010264948,8.056099469,0.488,0.208916667,0.003450663,0.042837825,,,,,
2014-07-21,261.51,961,2.469,2.52,0.02,2.99,1973.63,-0.002320268,8.106463538,0.521,0.208333333,2.60E-05,0.006251669,,,,,
2014-07-22,262.86,961.4,2.466,2.52,0.025,2.99,1983.53,0.005016138,8.249137574,0.524,0.207916667,0.000161249,0.017600034,,,,,
2014-07-23,262.56,961.5,2.469,2.52,0.028,2.98,1987.01,0.001754448,8.256796893,0.511,0.207666667,0.000306906,0.000928499,,,,,
2014-07-24,262.72,960.5,2.502,2.51,0.028,3,1987.98,0.000488171,7.875105844,0.498,0.206833333,-0.000463086,-0.046227497,,,,,
2014-07-25,263.47,957.9,2.467,2.51,0.028,3.01,1978.34,-0.004849143,7.970137493,0.543,0.206833333,-0.002810743,0.012067349,,,,,
2014-07-28,265.53,956.6,2.487,2.51,0.03,3,1978.91,0.00028812,7.949678692,0.513,0.206666667,-0.003852963,-0.002566932,,,,,
2014-07-29,268.01,957,2.462,2.51,0.025,3.02,1969.95,-0.004527745,8.110855406,0.558,0.207083333,-0.003088654,0.02027462,,,,,
2014-07-30,271.17,956.4,2.56,2.5,0.025,3.03,1970.07,6.09E-05,8.108381694,0.47,0.20625,-0.003552786,-0.000304988,,,,,
2014-07-31,269.68,956.3,2.562,2.51,0.01,3.05,1930.67,-0.019999289,10.29789588,0.488,0.208333333,-0.003573922,0.270030971,,,,,
2014-08-01,268.56,957.5,2.494,2.5,0.01,3.09,1925.15,-0.002859111,10.29985128,0.596,0.2075,-0.002105219,0.000189884,,,,,
2014-08-04,269.65,959.4,2.485,2.5,0.01,3.09,1938.99,0.00718905,10.44674403,0.605,0.2075,0.000208507,0.014261638,,,,,
2014-08-05,267.63,959,2.489,2.5,0.01,3.09,1920.21,-0.009685455,10.8364236,0.601,0.2075,0.000114716,0.037301533,,,,,
2014-08-06,266.6,957.7,2.469,2.5,0.025,3.09,1920.24,1.56E-05,10.81246867,0.621,0.20625,-0.001069128,-0.002210593,,,,,
2014-08-07,265.64,956.3,2.409,2.5,0.025,3.09,1909.57,-0.005556597,10.72900082,0.681,0.20625,-0.002409739,-0.007719593,,,,,
2014-08-08,262.02,956.5,2.422,2.5,0.028,3.05,1931.59,0.011531392,11.41420762,0.628,0.206,-0.002195899,0.063864922,,,,,
2014-08-11,263.32,952.2,2.429,2.5,0.03,3.04,1936.92,0.002759385,11.42091011,0.611,0.205833333,-0.006469115,0.000587205,,,,,
2014-08-12,263.34,950.8,2.449,2.49,0.03,3.05,1933.75,-0.001636619,11.40098755,0.601,0.205,-0.007676211,-0.001744393,,,,,
2014-08-13,265.91,944.3,2.42,2.49,0.041,3.06,1946.72,0.006707175,11.52770724,0.64,0.204083333,-0.013693193,0.011114799,,,,,
2014-08-14,265.88,947.2,2.403,2.28,0.03,3.07,1955.18,0.004345771,11.6410247,0.667,0.1875,-0.009904095,0.009830009,,,,,
2014-08-18,264.24,944,2.394,2.28,0.023,3.08,1971.74,0.008469808,11.92926109,0.686,0.188083333,-0.012216496,0.024760397,,,,,
2014-08-19,266.62,944.2,2.403,2.29,0.025,3.12,1981.6,0.005000659,11.30312943,0.717,0.18875,-0.01113805,-0.052487045,,,,,
2014-08-20,266.79,943.7,2.428,2.29,0.038,3.14,1986.51,0.002477796,10.79725307,0.712,0.187666667,-0.010744798,-0.044755425,,,,,
2014-08-21,262.53,944.7,2.409,2.29,0.03,3.14,1992.37,0.002949897,10.79624296,0.731,0.188333333,-0.008823745,-9.36E-05,,,,,
2014-08-22,264.26,946.2,2.403,2.29,0.028,3.14,1988.4,-0.001992602,10.70084167,0.737,0.1885,-0.006504654,-0.008836527,,,,,
2014-08-25,264.46,947.9,2.384,2.29,0.02,3.12,1997.92,0.004787769,10.80472914,0.736,0.189166667,-0.004196891,0.009708346,,,,,
2014-08-26,265.14,949.1,2.398,2.29,0.018,3.08,2000.02,0.001051093,10.80776531,0.682,0.189333333,-0.002543299,0.000281004,,,,,
2014-08-27,265.88,963.9,2.361,2.29,0.02,3.05,2000.12,5.00E-05,10.65394695,0.689,0.189166667,0.0126436,-0.014232207,,,,,
2014-08-28,266.19,959.5,2.338,2.29,0.015,3.05,1996.74,-0.001689899,10.68010069,0.712,0.189583333,0.007856978,0.00245484,,,,,
2014-08-29,265.41,958.2,2.345,2.29,0.018,3.04,2003.37,0.003320412,10.57272698,0.695,0.189333333,0.006391035,-0.010053624,,,,,
2014-09-01,265.27,957.8,2.359,2.29,0.018,3.03,2003.37,0,10.57324854,0.671,0.189333333,0.005955069,4.93E-05,,,,,
2014-09-02,262.61,955.2,2.423,2.29,0.015,3.05,2002.28,-0.000544083,7.622974884,0.627,0.189583333,0.003445668,-0.279031903,,,,,
2014-09-03,262.27,955.5,2.398,2.29,0.015,3.09,2000.72,-0.000779112,7.506362968,0.692,0.189583333,0.003945385,-0.015297429,,,,,
2014-09-04,263.19,954.5,2.453,2.29,0.015,3.11,1997.65,-0.001534448,7.328079615,0.657,0.189583333,0.00306331,-0.023750964,,,,,
2014-09-05,262.09,955.4,2.459,2.29,0.018,3.08,2007.71,0.005035917,6.283258127,0.621,0.189333333,0.004056582,-0.142577802,,,,,
